Name,Country,Div Rank,Gender Rank,Overall Rank,Swim,Bike,Run,Finish,Points,Distance,Race_City,Race_Country,Race_Region,Gender,Race_Year,Race_Date,Race_Name,Age_Group
"Rattananavathong, Karoon",THA,209,1253,1399,01:57:00,07:55:12,06:33:45,16:54:22,1000,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,35-39
"Tanathitisupanun, Ekasit",THA,210,1257,1403,01:44:17,07:54:38,06:53:13,16:56:55,1000,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,35-39
"Shi, Lun",CHN,211,1258,1404,01:34:02,06:38:31,07:52:47,16:58:11,1000,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,35-39
"Asano, Yu",JPN,---,---,---,01:58:21,07:59:42,---,DNF,---,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,35-39
"Boon Wah, Teh",MYS,---,---,---,02:15:30,07:23:39,06:57:26,DNF,---,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,35-39
"Bushell, Martin",GBR,---,---,---,---,---,---,DNS,---,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,35-39
"Cheong, Alvin",SGP,---,---,---,01:41:52,08:03:49,07:02:58,DNF,---,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,35-39
"Cho, Kyu-Youn",KOR,---,---,---,01:26:44,05:28:27,---,DNF,---,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,35-39
"Choi, Kwinam",KOR,---,---,---,01:49:28,08:10:27,06:31:13,DNF,---,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,35-39
"Choi, Sung Kyu",KOR,---,---,---,01:12:25,06:09:46,---,DNF,---,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,35-39
"Denford, Andrew",NZL,---,---,---,01:24:21,07:14:50,---,DNF,---,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,35-39
"FAN, ZHIGANG",CHN,---,---,---,---,---,---,DNS,---,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,35-39
"Fernando, Jerico",PHL,---,---,---,---,---,---,DNS,---,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,35-39
"Ha, Dae Ho",KOR,---,---,---,01:10:54,05:18:59,---,DNF,---,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,35-39
"Han, Chang-Hun",KOR,---,---,---,---,---,---,DNS,---,Ironman 140.6,Gurye,Korea,Asia,M,2017,20170910,korea,35-39
