Name,Country,Div Rank,Gender Rank,Overall Rank,Swim,Bike,Run,Finish,Points,Distance,Race_City,Race_Country,Race_Region,Gender,Race_Year,Race_Date,Race_Name,Age_Group
"Magsalin, Jose Mari",PHL,---,---,---,01:48:52,08:32:41,---,DNF,---,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,40-44
"Miranda, Rodrigo",ESP,---,---,---,01:25:27,06:03:16,---,DNF,---,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,40-44
"Neri, Filippo",ITA,---,---,---,---,---,---,DNS,---,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,40-44
"Ungi, Thomas",GBR,---,---,---,---,---,---,DNS,---,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,40-44
"Wheeldon, Adam",GBR,---,---,---,---,---,---,DNS,---,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,40-44
"Chiodera, Even",NOR,1,14,14,01:11:53,04:58:20,03:30:00,09:47:47,5000,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Oppliger, Christophe",CHE,2,20,20,01:01:19,05:34:07,03:15:08,09:56:32,4895,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Kvernvold, Vidar",NOR,3,22,22,01:11:47,05:16:20,03:23:47,09:58:26,4872,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Harinck, David",BEL,4,27,27,01:01:07,05:25:52,03:32:15,10:06:20,4777,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Boerman, Conrad",NLD,5,29,29,01:03:37,05:29:43,03:27:13,10:10:08,4731,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Fosen, Asle",NOR,6,34,34,00:58:16,05:40:53,03:26:26,10:12:26,4704,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Elton Gransæther, Jens Peter",NOR,7,38,39,01:13:49,05:18:01,03:41:12,10:21:35,4594,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Nyberg, Christian",SWE,7,38,39,01:02:19,05:32:42,03:37:06,10:21:35,4594,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Detry, Nicky",BEL,9,44,45,01:04:12,05:50:59,03:23:11,10:25:01,4553,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Wilson, Mark",NLD,10,45,46,01:08:15,05:43:39,03:25:20,10:27:38,4521,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Pierre, Régis",FRA,11,49,50,01:09:20,05:40:55,03:30:23,10:29:30,4499,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Strømland, Geir",NOR,12,66,69,01:20:02,05:47:21,03:27:42,10:44:46,4316,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Berger, Markus",DEU,13,74,79,01:12:24,05:35:51,03:52:30,10:49:51,4255,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Amneskog, Tomas",SWE,14,79,84,01:18:51,05:40:01,03:41:03,10:51:23,4236,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Van De Worp, Dennis",NLD,15,80,85,01:00:45,05:40:55,04:03:06,10:51:59,4229,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Fuchsluger, Stefan",AUT,16,81,86,01:06:29,05:58:43,03:39:05,10:52:47,4220,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Andersen, Hans Frode",NOR,17,88,96,01:11:00,06:15:33,03:26:14,11:01:08,4119,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Alpagot, Tolga",TUR,18,92,100,01:12:26,06:05:29,03:35:37,11:02:25,4104,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Jan, Philippe",FRA,19,98,108,01:09:27,05:50:16,03:59:21,11:08:04,4036,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Barnes, Robin",GBR,20,99,109,01:02:07,05:41:40,04:16:41,11:08:18,4033,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Wodnik, Robert",POL,21,101,111,01:08:27,05:50:26,04:02:57,11:08:33,4030,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Røsaasen, Morten",NOR,22,102,112,01:15:43,05:42:35,03:49:15,11:09:53,4014,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Woods, Peter",IRL,23,105,115,01:05:42,05:57:02,04:00:50,11:12:19,3985,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Andersen, Fred",NOR,24,118,130,01:20:05,06:01:23,03:49:15,11:20:29,3887,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Grunnaleite, Espen",NOR,25,125,139,01:14:06,05:58:01,04:01:51,11:22:09,3867,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Crkva, Frantisek",CZE,26,127,141,01:18:17,05:53:43,04:02:09,11:22:41,3861,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Hanssen, Remi",NOR,27,142,157,01:16:37,06:10:47,03:53:16,11:33:04,3736,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Ingram, Charlie",GBR,28,148,164,01:11:35,05:58:58,04:10:07,11:35:01,3713,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Pedersen, Kjetil",NOR,29,153,169,01:10:26,06:04:56,04:13:22,11:39:44,3656,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Susort, Birger",NOR,30,159,175,01:23:56,05:56:13,04:13:13,11:43:07,3616,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Rodriguez Perez, Javier",ESP,31,160,176,01:03:40,06:05:12,04:26:41,11:44:29,3599,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Torsteinsen, Remi Ove",NOR,32,162,178,01:04:59,06:12:11,04:17:22,11:45:11,3591,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Kaleta, Gregory",NOR,33,165,181,01:05:36,05:50:06,04:39:38,11:45:52,3583,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Gravdal, Reiel",NOR,34,186,204,01:18:59,06:08:45,04:18:52,11:55:32,3467,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Fink, Tor Christopher",NOR,35,192,211,01:08:22,06:05:11,04:28:47,11:57:45,3440,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Falkeid, Tom",NOR,36,196,216,01:18:53,06:02:38,04:29:18,11:59:12,3423,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Engelsen, Remy",NOR,37,203,225,01:21:01,06:10:41,04:22:41,12:05:45,3344,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Karlsen, Magne",NOR,38,204,227,01:21:35,06:12:54,04:20:05,12:07:24,3324,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Ramspeck, Peter",DEU,39,208,234,01:10:52,06:18:43,04:30:49,12:09:09,3303,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Cardona, Sam",PRI,40,210,237,01:22:17,06:10:05,04:23:42,12:09:34,3298,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Laskowski, John",USA,41,214,242,01:07:58,06:24:59,04:22:53,12:11:47,3272,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Høien, Pål M.",NOR,42,220,248,01:14:06,05:50:37,05:02:49,12:15:15,3230,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Eriksson, Mikael",SWE,43,225,255,01:15:14,06:30:36,04:20:45,12:18:25,3192,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Nyland, Gunnar",NOR,44,226,256,01:19:47,06:07:03,04:44:51,12:19:03,3184,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Shapenko, Vladimir",RUS,45,227,257,01:09:01,06:41:11,04:19:20,12:19:14,3182,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Grannes, Geir",NOR,46,228,258,01:12:50,06:15:39,04:43:54,12:21:35,3154,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Nedregård, Knut",NOR,47,234,266,01:28:56,06:09:40,04:29:11,12:24:54,3114,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Johansen, Helge",NOR,48,237,269,01:36:33,06:37:30,03:59:00,12:26:22,3097,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Kolly, Christophe",CHE,49,240,272,00:56:17,05:48:47,05:35:23,12:28:21,3073,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Salthaug, Rune",NOR,50,246,278,01:15:41,06:26:03,04:41:43,12:32:18,3025,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Olsson, Richard",SWE,51,250,282,01:20:18,06:19:48,04:41:18,12:33:49,3007,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Delabie, Guillaume",FRA,52,265,297,01:21:30,06:41:14,04:18:33,12:41:45,2912,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Kristjansson, Gudmundur",ISL,53,268,300,01:13:10,06:32:23,04:39:14,12:42:10,2907,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Zennaro, Alessandro",ITA,54,274,307,01:04:22,06:09:00,05:14:21,12:44:40,2877,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Jackson, Andrew",GBR,55,288,328,01:08:15,07:20:45,04:16:15,12:56:19,2737,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Gräfe, Michael",DEU,56,290,330,01:14:32,06:36:10,04:59:57,12:58:05,2716,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Ofir, Dekel",ISR,57,302,345,01:15:35,06:31:32,04:58:22,13:05:19,2629,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Johansson, Robert",SWE,58,312,358,01:13:11,06:26:49,05:23:51,13:14:02,2525,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Funke, Torbjörn",SWE,59,313,360,01:03:45,06:21:00,05:37:26,13:14:15,2522,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Kindem, Lars",NOR,60,315,362,01:16:56,06:59:07,04:42:05,13:15:33,2506,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Sjøen, Brian",NOR,61,321,370,01:25:15,06:55:59,04:43:14,13:19:21,2461,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Kriege, Christoph",DEU,62,327,377,01:17:04,06:41:46,05:09:44,13:23:19,2413,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Grebovic, Feda",NOR,63,329,379,01:00:57,06:40:57,05:21:03,13:23:46,2408,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Johansson, Lasse",SWE,64,330,380,01:18:18,07:13:44,04:25:53,13:24:06,2404,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Blavik, Gøran Strand",NOR,65,333,383,02:00:36,07:03:23,04:05:45,13:25:39,2385,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Lund, Allan",NOR,66,340,390,01:34:55,06:48:03,04:49:22,13:28:40,2349,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Blaas, Bart",NLD,67,345,395,01:29:47,06:20:52,05:31:20,13:31:02,2321,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Pedersen, Ronnie Maas",NOR,68,346,396,01:45:06,06:25:04,05:06:00,13:31:28,2315,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Hegglund, Trond",NOR,69,347,397,01:07:07,06:06:55,06:08:33,13:32:05,2308,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Hamel, Marc",DEU,70,358,408,01:14:58,07:08:13,05:00:30,13:43:37,2170,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Blom, Bjarne",NOR,71,367,419,01:25:06,07:04:15,05:05:18,13:50:16,2090,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Aass, Edgar",NOR,72,371,424,01:10:51,07:10:55,05:13:18,13:53:49,2047,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Barth-Heyerdahl, Øystein",NOR,73,374,427,01:20:55,07:39:46,04:39:40,13:55:36,2026,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Saby, Baptiste",FRA,74,384,439,01:05:52,07:02:49,05:37:44,14:03:17,1934,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Mueller, Holger",DEU,75,388,444,01:45:16,06:43:57,05:03:58,14:05:56,1902,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Tamir, Boaz",ISR,76,393,452,01:09:19,07:54:20,04:46:37,14:09:50,1855,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Turon Serra, Jordi",NOR,77,399,458,01:35:16,08:04:25,04:24:48,14:18:06,1756,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Arauz, Roberto",NLD,78,402,461,01:28:47,07:29:16,05:04:01,14:23:23,1692,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Tachmazoglou, Ilias",GRC,79,404,464,01:20:11,07:15:51,05:34:29,14:26:42,1653,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Reilly, Paul",GBR,80,408,469,01:16:51,07:18:37,05:33:30,14:30:54,1602,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Stensen, Olav",NOR,81,413,475,01:31:00,06:48:30,05:56:14,14:35:20,1549,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Eikeberg, Eirik",NOR,82,415,478,01:16:30,06:54:50,06:12:23,14:36:58,1529,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Buchal, Grzegorz",POL,83,424,494,01:21:24,07:15:07,06:04:27,15:00:00,1253,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Peeker, Kristian",SWE,84,427,497,01:49:38,07:57:05,04:59:03,15:05:38,1185,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Røvang, Lars Bjarne",NOR,85,428,498,01:39:42,07:33:18,05:35:10,15:06:55,1170,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Minde, Magnus",NOR,86,432,503,01:21:03,07:30:06,06:12:14,15:17:28,1043,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Hetlelid, Arne",NOR,87,440,513,01:17:27,07:14:27,06:50:44,15:33:44,1000,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Englund, Mats",SWE,88,443,516,01:25:41,07:50:24,06:08:46,15:37:45,1000,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Bibb, Michael",GBR,89,446,521,01:34:29,08:13:16,05:53:28,15:56:24,1000,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Lee, In",KOR,90,448,523,01:43:14,08:00:52,05:59:44,16:02:20,1000,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Bibb, Jason",GBR,---,---,---,01:39:34,08:41:48,---,DNF,---,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Bøe, Øystein",NOR,---,---,---,01:29:21,07:12:29,---,DNF,---,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Botten, Kjel-Richard",NOR,---,---,---,01:05:59,---,---,DNF,---,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Budal Ellingsen, Ørjan",NOR,---,---,---,---,---,---,DNS,---,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Convilli, Claudio",ITA,---,---,---,---,---,---,DNS,---,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Cosgrove, Lloyd",GBR,---,---,---,01:08:46,06:17:21,---,DNF,---,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Høiberget, Jimmy",NOR,---,---,---,---,---,---,DNS,---,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Höiom, Måns",SWE,---,---,---,01:04:40,---,---,DNF,---,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Holloway, Greg",GBR,---,---,---,01:05:40,05:56:27,---,DNF,---,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Korfini, Irek",NOR,---,---,---,---,---,---,DNS,---,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Kurs, Kalmar",EST,---,---,---,---,---,---,DNS,---,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Lundberg, Ulf Jørgen",SWE,---,---,---,01:38:12,---,---,DNF,---,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Pritasil, Tomas",CZE,---,---,---,---,---,---,DNS,---,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Rosvold, Geir Arne",NOR,---,---,---,---,---,---,DNS,---,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Sivertsen, Svein Roar",NOR,---,---,---,---,---,---,DNS,---,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Stava, Mons",NOR,---,---,---,---,---,---,DNS,---,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Torrente, Christopher",USA,---,---,---,---,---,---,DNS,---,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Völker, Christian",DEU,---,---,---,---,---,---,DNS,---,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Wosepka, Kent",USA,---,---,---,---,---,---,DNS,---,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,45-49
"Höiom, Runar",SWE,1,24,24,01:03:42,05:29:44,03:21:33,10:03:27,5000,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,50-54
"Cromstedt, Lennart",SWE,2,47,48,01:06:38,05:29:34,03:44:11,10:28:31,4699,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,50-54
"Glesnes, Geir",NOR,3,59,60,00:56:16,05:30:23,04:02:55,10:35:58,4609,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,50-54
"Kjønås, Johnny",NOR,4,94,103,01:11:45,05:57:39,03:48:02,11:06:51,4239,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,50-54
"Jones, Mark",GBR,5,103,113,01:16:36,05:59:30,03:42:56,11:10:59,4189,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,50-54
"Nygård, Geir",NOR,6,104,114,01:21:48,06:02:50,03:37:01,11:12:14,4174,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,50-54
"Johansen, Frode",NOR,7,111,123,01:06:33,05:56:25,04:03:42,11:16:52,4119,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,50-54
"Kumer, Olivier",FRA,8,115,127,01:09:09,06:21:37,03:39:25,11:20:03,4080,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,50-54
"Dommersnes, Thor",NOR,9,124,137,01:09:08,06:15:15,03:49:02,11:21:47,4060,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,50-54
"Hernández, José",PRT,10,135,149,01:21:19,06:11:54,03:47:20,11:29:39,3965,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,50-54
"Stuvik, Jan Kjetil",NOR,11,139,154,01:13:34,05:56:03,04:14:23,11:32:17,3934,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,50-54
"Wolff, Ove",NOR,12,147,163,01:23:06,06:06:29,03:53:38,11:34:50,3903,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,50-54
"Fossum, Dag",NOR,13,156,172,01:42:40,05:56:39,03:47:47,11:40:57,3830,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,50-54
"Wenzel, Michael",DEU,14,176,192,01:06:04,05:58:10,04:36:24,11:51:15,3706,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,50-54
"Blix, Jan Erik",NOR,15,179,195,01:15:13,06:11:36,04:09:33,11:51:46,3700,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,50-54
"Gullberg, Tomq",NOR,16,180,196,01:02:47,05:53:12,04:46:47,11:52:38,3689,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,50-54
"Indrehus, Asbjoern",NOR,17,201,222,01:24:02,06:00:56,04:30:46,12:04:26,3548,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,50-54
"Solstad, Egil",NOR,18,202,224,01:11:39,06:09:16,04:35:11,12:05:40,3533,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,50-54
"Karlsen, Jan Tore",NOR,19,211,238,01:18:19,06:17:55,04:22:32,12:10:04,3480,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,50-54
"Leach, Mark",GBR,20,215,243,01:10:39,06:33:38,04:16:04,12:11:53,3458,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,50-54
"Pedersen, Gisle",NOR,21,216,244,01:33:07,06:06:28,04:18:22,12:12:38,3449,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,50-54
"Holst, Eigil",NOR,22,238,270,01:15:26,06:45:26,04:16:08,12:27:11,3275,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,50-54
"Halvorsen, Alf",NOR,23,258,290,01:26:04,06:29:30,04:30:45,12:38:55,3134,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,50-54
"Stava, Ole",NOR,24,259,291,01:29:08,06:00:42,04:57:51,12:39:46,3124,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,50-54
"Hallingstad, Knut Johannes",NOR,25,260,292,01:19:21,06:34:31,04:31:47,12:39:59,3121,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,50-54
"Birrell, Mark",GBR,26,261,293,01:17:11,06:22:53,04:48:36,12:40:24,3116,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,50-54
"Aaldring, Pieter",NLD,27,264,296,01:11:33,06:09:50,05:08:39,12:41:43,3100,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,50-54
"Duval-Kieffer, Christophe",FRA,28,277,312,01:03:32,07:01:10,04:26:17,12:46:04,3048,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,50-54
"Lindtner, Leif",NOR,29,278,313,01:10:01,06:17:14,05:08:57,12:46:58,3037,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,50-54
"Stigum, Erik",USA,30,281,319,01:25:29,06:47:49,04:19:35,12:50:27,2996,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,50-54
"Goren, Sagiv",ISR,31,284,323,01:13:10,07:05:47,04:16:33,12:52:07,2976,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,50-54
"Paredes, Luis",ESP,32,286,325,01:07:06,06:28:30,05:01:08,12:52:20,2973,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,50-54
"Samuelsen, Truls",NOR,33,294,334,01:12:47,06:29:33,05:05:13,12:59:36,2886,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,50-54
"Seen, Tony",NLD,34,300,343,01:11:31,06:00:17,05:46:25,13:04:30,2827,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,50-54
"Nadirpour, Saied",NOR,35,323,372,01:23:53,06:59:34,04:40:57,13:20:11,2639,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,50-54
"James, Simon",GBR,36,326,376,01:09:24,06:38:22,05:26:33,13:22:47,2608,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,50-54
"Tipple, Tim",GBR,37,334,384,00:58:18,07:52:08,04:18:36,13:26:06,2568,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,50-54
"Birgander, Richard",SWE,38,336,386,01:27:11,06:54:08,04:44:42,13:26:08,2567,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,50-54
"White, Ian",GBR,39,350,400,01:24:11,06:53:33,04:57:37,13:35:46,2452,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,50-54
"Stoeldal, Jostein",NOR,40,351,401,01:43:13,07:02:14,04:33:34,13:36:26,2444,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,50-54
"O Hare, Kenneth",IRL,41,354,404,01:15:44,06:57:33,05:15:39,13:41:28,2383,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,50-54
"Glenna, Morten",NOR,42,361,412,01:35:56,06:50:04,05:09:29,13:47:22,2313,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,50-54
"Jonas, Jeff",USA,43,366,417,01:27:07,06:38:45,05:24:28,13:48:15,2302,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,50-54
"Haferkamp, Bernd",USA,44,372,425,00:59:43,06:13:20,06:35:32,13:54:30,2227,Ironman 140.6,Haugesund,Norway,Europe,M,2018,20180701,haugesund,50-54
