Name,Country,Div Rank,Gender Rank,Overall Rank,Swim,Bike,Run,Finish,Points,Distance,Race_City,Race_Country,Race_Region,Gender,Race_Year,Race_Date,Race_Name,Age_Group
"Wolfgram, Timothy",USA,115,925,1259,01:32:20,07:18:55,05:23:12,14:32:29,1418,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Davis, Kevin",USA,116,929,1266,01:32:55,07:10:53,05:24:55,14:33:55,1401,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Richardson, Calvin",USA,117,933,1271,01:28:32,06:27:39,06:12:17,14:34:37,1393,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Vraney, Tyler",USA,118,959,1314,02:16:15,06:56:57,05:04:41,14:41:49,1306,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Buelow, Chris",USA,119,988,1361,01:27:40,06:58:30,05:59:02,14:50:06,1207,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Crowe, Dan",USA,120,998,1377,01:13:07,07:27:31,05:45:37,14:52:50,1174,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Dunn, Drew",USA,121,999,1378,01:20:00,07:21:35,05:45:37,14:52:51,1174,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Meier, Jacob",USA,122,1027,1420,01:31:28,07:32:16,05:35:18,14:59:12,1098,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Crandall, Alex",USA,123,1040,1440,01:25:47,07:25:51,05:48:22,15:03:40,1044,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"O'Neill, Edward",IRL,124,1053,1461,01:02:03,07:23:33,06:18:56,15:07:34,1000,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Lindholm, Jeff",USA,125,1057,1467,01:19:59,07:25:03,05:48:16,15:08:39,1000,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Lindholm, Matt",USA,126,1058,1469,01:16:35,07:33:46,05:49:06,15:09:01,1000,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Walker, Alexander",USA,127,1062,1475,01:25:10,07:49:07,05:33:41,15:09:29,1000,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Kane, Derek",USA,128,1085,1505,01:49:24,07:41:48,05:13:05,15:14:56,1000,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Zall, Brandon",USA,129,1096,1519,01:21:12,07:43:38,05:54:10,15:17:00,1000,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Frazier, Stuart",USA,130,1105,1532,01:40:28,07:49:33,05:18:01,15:18:43,1000,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Hurley, Nick",USA,131,1110,1539,01:39:03,06:33:40,06:46:55,15:20:13,1000,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Smith, Jordan",USA,132,1147,1599,01:49:10,07:38:59,05:48:59,15:35:10,1000,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Kirkland, Ryan",USA,133,1150,1604,01:28:21,07:38:30,06:02:59,15:35:57,1000,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Hanson, Courtland",USA,134,1151,1605,01:21:25,07:39:00,06:13:04,15:35:59,1000,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Tunstall, Carter",USA,135,1184,1655,01:39:16,08:17:25,05:24:13,15:47:18,1000,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Davis, Jordan",USA,136,1190,1664,01:27:57,07:24:00,06:27:15,15:48:56,1000,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Cowdy, Jason",USA,137,1193,1668,01:36:46,07:40:16,06:14:55,15:50:32,1000,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Peterman, Cody",USA,138,1210,1693,01:47:30,07:17:23,06:25:12,15:55:10,1000,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Martin, Ryne",USA,139,1220,1710,01:42:18,07:52:00,06:06:30,16:00:40,1000,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Fedota, Jared",USA,140,1228,1721,01:39:25,08:11:11,05:48:44,16:04:32,1000,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Cervantes, Patrick",USA,141,1260,1773,01:53:09,07:59:02,05:56:07,16:13:39,1000,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Mishun, Alex",USA,142,1265,1778,01:26:09,07:55:36,06:28:22,16:14:19,1000,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Martenson, Brenden",USA,143,1272,1788,02:08:47,07:23:54,06:21:24,16:16:54,1000,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Coyne, Timothy",USA,144,1277,1795,01:44:19,07:45:53,06:15:33,16:19:12,1000,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
"Davis, Dakota",USA,145,1326,1881,01:58:46,08:14:03,06:09:08,16:44:30,1000,Ironman 140.6,Madison,USA,North America,M,2018,20180909,wisconsin,25-29
